"V1","V2","V3","V4","V5","V6","V7"
0.9986,-0.31746,-0.1761,0.13004,-0.033677,-0.0066311,0.14996
-1.3769,-0.091905,0.081035,-0.21797,0.0025678,0.24609,-0.54405
0.75239,-0.052509,-0.053115,0.19663,-0.0040202,0.16897,0.27322
-0.74437,-0.17276,-0.013756,0.13335,0.024704,-0.01758,0.32194
0.415,0.079999,0.23845,-0.10467,-0.02731,0.27259,-0.14831
1.5856,0.37581,-0.0011905,0.096278,-0.026376,-0.038253,0.14112
-0.28617,0.24444,0.038361,0.11484,-0.023978,0.064665,0.011413
-0.22008,0.019096,-0.015675,0.19353,-0.034337,-0.018974,0.29539
-0.63995,-0.37385,-0.075088,0.27112,0.077301,-0.23434,0.55073
-1.1312,-0.65953,-0.28549,-0.027626,0.019469,0.12294,0.36399
-0.56505,0.051683,0.16514,-0.21906,-0.0046399,0.29718,-0.19511
1.4883,-0.35786,0.021418,-0.14029,-0.051675,0.34461,-0.33355
0.0082839,0.79082,0.325,-0.029928,-0.048501,-0.012127,-0.30391
-1.7242,-0.67314,-0.28348,0.023105,0.054543,0.13431,-0.35357
-0.59281,0.0029081,-0.11582,0.035365,-0.015927,-0.066865,0.2721
-0.12705,-0.056016,-0.22134,-0.12722,-0.026968,0.18446,-0.2997
1.0444,0.013206,-0.051842,0.16423,0.0074313,-0.3196,0.13891
-0.63384,-0.1124,-0.027047,0.15429,0.040805,-0.14479,0.61399
-0.29607,0.17818,0.011834,-0.14695,-0.041966,0.15648,-0.1799
-0.089386,-0.56425,-0.15678,0.12706,0.061234,-0.045079,0.50394
0.61654,0.31838,0.18921,-0.090983,-0.019766,0.080729,-0.11013
1.6831,0.16482,-0.065822,0.091956,-0.0082602,-0.033631,0.53877
-0.014487,0.27693,0.098975,-0.19066,-0.077444,-0.050157,-0.10683
-0.36833,-0.98541,-0.33486,-0.032875,-0.00031523,-0.053216,0.1935
0.48663,-0.27703,-0.27474,0.030796,0.052744,-0.58254,0.39305
0.92195,-0.19386,-0.16459,0.13007,-0.014668,0.067127,0.019169
1.6565,0.47828,0.16844,0.17548,0.040541,-0.23291,0.44896
0.83419,0.22133,-0.045732,0.051915,0.011683,-0.14014,0.1083
1.374,-0.88938,-0.29744,0.20945,0.06187,0.0081478,0.30338
-2.6261,-0.45917,-0.29636,0.10897,0.06194,-0.20209,-0.3547
-0.18582,0.007346,0.10156,0.022751,0.02339,0.034786,-0.095352
-0.036944,0.3387,0.079521,0.20611,-0.015592,-0.17334,0.6157
1.5497,0.081336,-0.011659,-0.071715,-0.008844,0.10337,-0.11407
-0.19975,0.61194,0.22681,0.13577,-0.035621,0.10181,-0.061805
-0.2331,-0.20107,-0.093366,-0.041857,-0.015841,0.10869,-0.20492
-0.68288,0.44875,0.028017,-0.046077,-0.071358,0.16146,-0.35801
1.4857,0.53048,0.26866,-0.27321,-0.064875,0.0090065,-0.29613
-0.73462,0.55002,0.11881,-0.1434,-0.074866,0.041796,-0.37198
-0.98455,0.21312,0.057457,0.21029,-0.0070693,-0.078891,0.40283
-0.7422,-0.041575,-0.07691,0.21839,0.018185,-0.2398,0.32955
-0.23782,0.329,0.25127,-0.0063531,-0.0025845,0.10408,-0.1414
-0.17418,-0.5649,-0.15782,0.11023,0.000408,-0.099378,0.31628
-0.73001,-0.0094631,0.022545,-0.0053771,-0.0043528,0.29467,-0.1529
0.086848,0.43171,0.095608,0.32294,-0.012866,0.090239,0.45286
-0.9669,0.0016968,0.025584,0.076553,0.034164,0.00068322,-0.022962
0.45374,0.25463,0.12989,-0.13029,-0.036137,0.12557,-0.1135
-0.89948,-0.64726,-0.272,0.078426,0.058855,-0.071436,0.00454
0.11661,-0.40022,-0.1119,0.18771,0.075621,-0.31106,0.2049
-0.042253,0.43253,0.18043,-0.2684,-0.029638,-0.043728,-0.36414
0.66068,-0.027436,0.18142,-0.25964,-0.061021,0.12637,-0.26251
1.7946,0.11059,0.16069,0.18574,-0.017502,0.085816,0.39183
-0.99413,-0.36218,-0.014106,0.092235,0.057238,-0.049098,0.17279
2.9133,0.30896,0.057151,0.17082,-0.017397,0.018684,0.31842
0.85776,0.087571,-0.048217,0.16932,0.035014,-0.3218,0.34243
-1.2536,-0.13129,-0.033682,-0.15368,-0.030424,0.22333,-0.31573
0.94403,0.0005077,0.2369,-0.023202,0.037304,0.1977,-0.19143
-0.64455,0.09742,0.04188,0.057996,-0.016077,0.20705,-0.24486
-1.0497,-0.21562,-0.13612,0.046288,0.030088,0.14483,-0.07485
-0.064598,-0.019972,-0.1404,0.066183,0.052722,-0.0020261,0.013137
-0.75101,0.2992,0.19562,-0.26554,-0.040466,0.097372,-0.25188
-0.89526,-0.52133,-0.24999,0.23499,0.092665,-0.2026,0.54232
-0.17107,-0.34616,-0.13857,-0.0042071,-0.0043991,-0.082496,-0.13108
0.46066,-0.13554,0.15743,-0.022334,-0.0010263,0.33189,0.32457
-0.20369,-0.085406,0.093488,0.0019552,0.03766,0.23575,0.095331
1.0766,0.22943,0.179,0.077421,-0.0063211,0.17643,-0.40169
1.8409,0.22579,-0.03602,0.076716,-0.02352,-0.043234,-0.11161
0.8545,0.11751,0.092658,-0.10832,3.3125e-05,0.15245,-0.25607
-0.30082,0.11342,0.010762,-0.15831,-0.035335,0.088489,-0.52585
1.0611,0.53521,0.053193,0.13169,-0.018272,0.17727,0.010937
1.4002,0.11005,0.20982,0.31028,0.022867,-0.19474,0.66454
0.55883,0.051711,0.046123,-0.026861,-0.03019,-0.14299,-0.12657
1.0186,0.86162,0.34918,0.086112,-0.030496,-0.10413,0.26509
-1.0856,-0.019476,0.062915,-0.19577,-0.071566,0.15443,-0.59104
-1.6577,-0.33371,-0.22096,0.01422,0.02307,-0.21152,-0.33316
-0.77783,-0.014048,0.014426,-0.055599,-0.049701,0.14476,-0.15045
-0.57208,0.36053,-0.044799,0.10506,-0.011382,-0.10237,0.36334
-0.43924,-0.25791,-0.047488,-0.10852,-0.05475,0.23051,-0.31588
-0.57293,-0.47514,-0.24642,0.005653,0.0016966,0.054884,-0.16481
-1.1989,-0.48876,-0.21961,-0.21845,-0.022317,0.1744,-0.44706
-0.44575,-0.051476,-0.12371,-0.11845,-0.041224,0.098528,-0.71598
-0.8847,0.34012,-0.027615,-0.013916,-0.038379,0.14847,-0.56696
-0.16523,-0.057494,-0.10208,0.11237,0.0074733,-0.098598,0.25672
-0.23186,0.28822,0.060492,0.048311,0.01006,-0.11432,0.085398
0.39062,-0.25332,-0.034609,0.099788,-0.050202,0.21303,0.29374
-1.7299,0.37986,-0.010445,0.078251,-0.006879,-0.041704,-0.11374
-1.454,-0.75706,-0.32946,-0.049018,0.0013984,0.076376,-0.11492
-0.28959,-0.7499,-0.20081,-0.18493,-0.0082612,0.033442,0.026053
-2.1503,-0.16852,-0.11052,-0.14038,-0.021493,0.018388,-0.056974
-0.37204,-0.36758,0.022,0.15741,0.072159,0.14931,0.41327
-0.74762,-0.018885,-0.0041628,0.037151,0.02754,0.0095224,-0.0034712
1.122,0.32103,0.085626,0.0001546,-0.03562,0.018599,0.57286
-1.127,0.046908,0.097267,-0.21124,-0.030937,0.015162,-0.27114
2.3723,0.16548,-0.0852,0.15292,0.053687,-0.33439,0.31927
-0.54622,0.15837,0.062891,0.029311,-0.0050322,0.12347,-0.0094628
1.6914,0.42416,0.38121,-0.014925,-0.034849,0.081376,0.23565
-1.3605,-0.075149,-0.027139,0.040322,0.036092,-0.14184,0.41841
-0.95118,0.025404,0.0013862,0.22143,0.03829,-0.06644,0.39474
1.79,0.66315,0.15173,0.031962,0.018139,-0.085433,0.0045969
1.1101,0.1111,-0.084608,-0.024173,-0.0041344,-0.051628,-0.17251
-0.63277,0.25666,0.092588,-0.0072583,-0.028686,-0.066273,-0.098778
-0.26356,0.081667,-0.04386,0.04601,0.0049441,-0.020122,-0.18601
-2.0518,-0.43082,-0.10175,-0.10077,0.050263,-0.20419,0.062141
0.0094867,-0.010528,-0.026741,0.13976,-0.0049689,0.10898,-0.15571
1.2951,0.35979,0.01808,-0.02939,-0.056756,-0.17682,-0.030174
-1.2335,-0.32999,-0.032845,0.027841,0.061169,-0.030631,-0.044819
-0.29917,0.34954,0.036834,0.080862,0.0075221,-0.010339,-0.11258
1.4809,0.43613,0.20278,0.11717,0.012825,-0.20121,0.57482
0.99538,-0.47725,-0.28635,-0.14836,-0.027084,0.075197,-0.29693
-0.20994,-0.22805,-0.066261,-0.16667,0.014481,0.047379,-0.13712
-2.0721,-0.17097,-0.11632,-0.022023,0.002897,-0.065117,0.022183
-1.8442,-0.6468,-0.16273,-0.43097,-0.032862,0.11789,-0.28761
1.6027,0.080075,0.11739,0.055404,-0.0019577,-0.068606,0.67667
-0.13733,-0.61013,-0.23237,0.34172,0.069693,-0.1081,0.49862
-1.2507,0.24611,0.05449,0.074956,0.0088815,0.12022,0.19357
1.4407,-0.0051698,0.017615,0.027593,0.027948,0.091665,-0.081235
-0.0066073,0.24822,0.11876,0.12651,0.03321,0.18037,0.22192
0.63212,0.041129,0.084041,-0.018118,0.041281,-0.15724,0.34244
0.7819,-0.13166,-0.11849,-0.13586,-0.024462,0.11458,-0.11924
-0.41362,0.30273,0.22791,-0.17953,-0.025138,0.086467,-0.13186
-0.84853,0.3329,0.095768,-0.39434,-0.040538,0.10997,-0.36003
-0.44897,-0.061946,-0.096286,0.14726,-0.011979,0.061135,0.26801
-0.24257,0.17628,0.043212,-0.026996,0.045374,-0.077319,-0.22085
0.43017,-0.22748,-0.14027,0.15288,-0.023511,-0.013088,0.51312
0.56859,0.032661,-0.26913,0.36136,0.065382,-0.44367,0.59487
-1.2191,-0.16146,0.02925,-0.14975,-0.091017,0.33361,-0.39288
-0.42598,-0.54919,-0.24136,-0.044887,-0.0082835,-0.05193,-0.070307
-0.43136,0.46652,0.25195,0.0058703,-0.022911,-0.13292,-0.068337
0.62033,-0.1037,0.13476,-0.14124,0.046429,0.061018,0.28276
-0.24407,-0.29952,-0.21359,0.22324,0.028472,-0.2802,0.21948
-1.8009,0.355,0.15119,-0.10567,-0.026277,-0.018346,-0.22486
0.57781,0.47587,0.074575,0.12048,0.038421,-0.16471,-0.10469
-0.22494,0.34299,0.25085,0.014706,0.013485,0.026329,0.16822
0.48422,0.3771,-0.002912,0.28597,-0.024168,-0.056828,0.19338
0.8434,-0.028578,-0.19945,0.19811,0.041617,-0.036358,0.29829
0.63171,0.40513,0.23177,0.16928,-0.022243,0.052196,0.54245
-0.33452,0.18342,0.10562,0.040011,0.018232,-0.030017,0.039158
0.64133,0.18091,0.052098,-0.1348,-0.023103,0.1053,0.1726
-2.0151,-0.16679,-0.043775,-0.25068,-0.055371,0.13297,-0.5004
-0.35892,-0.23746,-0.21491,-0.012058,0.008238,0.072238,-0.11908
-2.2424,-0.1595,-0.13381,-0.040371,0.0097791,-0.041387,-0.016869
1.5653,-0.32014,-0.09975,0.25312,0.052733,-0.21332,0.41442
1.6376,0.74847,0.39104,-0.10205,-0.024931,0.11736,-0.2549
2.9633,0.70431,0.31998,0.046476,-0.035121,-0.15298,0.093453
-0.65471,0.1905,0.15404,-0.067993,-0.012084,-0.075141,0.036014
1.3384,0.12288,-0.063979,0.19728,-0.0026498,-0.18614,0.082714
-0.14153,0.17137,0.058632,-0.11743,0.014487,0.12189,-0.40299
-0.82591,0.31246,-0.074877,0.11045,-0.026062,-0.14402,-0.07643
-1.0719,0.032268,-0.023321,-0.14939,-0.026781,-0.0067037,-0.19371
0.76741,0.075697,0.15369,-0.23232,0.0051697,0.10584,-0.18594
1.5515,0.070285,0.18053,0.099274,-0.0076509,0.087444,0.25183
-1.0762,-0.59129,-0.2507,-0.10232,-0.015461,-0.051231,0.1115
-1.1526,-0.29627,-0.0035652,-0.14975,-0.079985,0.22074,-0.15295
0.030334,-0.6767,-0.17524,0.14875,0.048228,-0.085328,0.34936
-0.59322,0.16876,0.0033338,0.019215,0.027488,-0.32367,0.22697
1.8257,-0.10173,0.024914,0.1491,0.033229,0.0298,0.01757
1.5096,-0.096007,0.01448,0.10519,0.0098494,0.06461,0.14901
-0.42461,-0.55521,-0.16389,0.0043126,0.04947,-0.048626,0.28732
-0.95917,0.74976,0.25303,-0.18206,-0.11011,0.05291,-0.19331
-2.7702,-0.57955,-0.33654,0.0087446,-0.044472,0.18441,-0.16363
-1.3545,-0.00076622,0.010652,0.3426,0.048563,0.001303,0.22005
1.7249,-0.27815,-0.010901,0.27773,0.10939,-0.22293,0.80403
1.6204,0.25644,0.0066232,0.0010195,-0.042481,-0.12526,-0.046743
0.82687,0.20006,0.071575,-0.19782,-0.048365,0.063902,-0.34441
-1.2115,-0.26801,-0.1488,0.071144,0.00068236,-0.11908,0.029943
1.7422,0.34788,0.20182,-0.0582,-0.047857,0.17637,-0.093531
-0.79259,0.19714,-0.072132,-0.073636,0.0019878,-0.2104,0.040966
2.0972,0.55032,0.10939,0.011895,0.013253,-0.16694,-0.25768
-1.1269,-0.53734,-0.13283,-0.13633,0.03276,-0.050763,0.17411
1.289,-0.15368,0.19266,0.047371,0.023387,0.21575,0.13548
-2.7122,-0.49754,-0.18212,-0.071652,-0.056996,0.1016,-0.23429
-1.3415,0.069834,-0.056094,0.034073,0.040482,-0.36874,-0.16475
-0.057273,0.51006,0.09887,-0.019895,0.0013922,-0.24184,0.11653
-1.1164,-0.13826,-0.13149,0.060973,-0.037892,-0.010311,-0.1164
1.3346,-0.13787,-0.050911,0.13199,-0.0063966,-0.24203,0.439
1.407,0.40701,0.19508,-0.22924,-0.065337,0.14613,-0.30131
-1.0033,-0.05464,-0.29298,0.062535,-0.012869,-0.13801,0.15797
1.225,-0.43677,-0.16078,-0.28774,-0.014988,-0.17039,-0.03521
-0.34129,0.24011,-0.0088754,-0.0064842,-0.030443,-0.060553,0.23277
-0.16619,-0.45888,-0.18429,0.010122,0.011796,0.18629,-0.03412
0.50424,-0.42923,-0.087393,0.0022933,0.045278,-0.072257,0.037576
0.58754,-0.23142,-0.19893,-0.027353,0.043393,-0.070128,-0.038143
0.48232,0.22076,-0.025839,0.029151,-0.06531,0.030972,0.13386
-0.5836,-0.12235,-0.11425,0.087703,0.042615,0.086552,0.2001
-0.3065,0.1996,0.068319,0.07304,-0.0064862,0.023924,-0.39451
0.23065,-0.18875,-0.011286,-0.11939,-0.019505,0.04072,-0.13556
-0.26804,-0.25729,-0.12555,-0.0047519,0.053336,-0.049268,-0.06356
-0.40443,-0.1652,-0.052478,-0.10774,-0.014536,0.10644,-0.15002
-1.5383,0.32507,0.13807,0.049479,0.023196,0.056677,-0.26458
-0.3084,-0.40522,-0.26527,0.040013,0.04158,-0.28162,0.34193
1.7784,0.23679,0.22232,0.020119,-0.034259,0.10076,0.072296
-0.11865,0.2185,0.11068,-0.11265,0.019365,-0.033739,-0.58096
-1.1064,0.16511,0.018074,-0.16392,-0.056255,-0.099964,-0.15781
-1.1959,-0.22736,-0.13323,-0.06279,-0.0024254,0.17739,-0.26729
-0.67448,0.1029,-0.033593,0.14158,-0.0080633,-0.020751,0.059922
1.3827,-0.2165,-0.23744,0.079671,0.014137,-0.17673,0.38554
0.53406,0.11105,0.0111,-0.019852,-0.0195,0.045346,0.20088
2.7795,0.38399,0.043801,0.087008,-0.048201,0.16535,0.15016
2.0996,-0.27179,-0.075378,0.092962,-0.0003224,0.0075702,0.40253
-0.87345,-0.082512,-0.2607,0.12609,-0.0033435,-0.065375,0.27911
1.0486,-0.087698,0.019598,0.023444,-0.014224,-0.21772,0.20767
-0.65295,0.2593,0.00018491,0.040535,-0.017358,0.018873,-0.20726
-0.55095,0.7967,0.2227,-0.23111,-0.052488,0.0073447,-0.25259
-0.79977,0.079056,0.073635,-0.082604,-0.0035113,-0.018244,-0.073395
-1.1311,-0.16609,0.011904,-0.26958,0.0014586,0.22071,-0.46755
0.86249,0.39943,0.15239,-0.23098,-0.044386,0.0711,-0.35603
0.88346,-0.93078,-0.42471,0.052322,0.0017061,-0.046845,0.13256
0.22784,0.68172,0.34722,-0.20912,-0.069317,0.21787,-0.13623
-0.57141,0.22633,0.16074,-0.17307,-0.034015,-0.068284,0.11652
1.3861,-0.16988,0.18956,-0.2393,-0.056982,0.27377,-0.14416
-0.81995,0.13862,-0.11198,0.03133,0.046906,-0.15431,-0.045311
1.7476,-0.29928,-0.18189,0.083147,0.048835,-0.27783,0.17266
-0.55164,0.21925,0.18398,-0.085737,0.05404,-0.1381,0.018719
0.57198,-0.012611,0.099493,-0.00955,0.037655,-0.0095527,0.16788
0.78626,0.64043,0.24165,0.044853,0.024146,-0.16493,0.14136
-0.45737,0.047469,-0.018529,0.20498,0.018354,-0.012242,0.088521
2.424,0.053801,0.081442,0.16446,0.0036614,-0.12174,0.33096
1.4441,0.69512,0.14421,0.17824,-0.032003,-0.044349,0.44006
-1.3563,-0.25996,-0.096182,0.21886,0.046163,-0.13687,-0.097191
-0.65541,-0.21596,-0.023547,-0.38566,-0.015355,0.20966,-0.49992
0.4311,-0.35051,-0.24929,0.10557,-0.026248,0.00027871,-0.10313
-1.1674,0.006241,-0.12646,-0.36571,-0.021559,0.021401,-0.76
-0.5297,0.14903,0.1948,-0.10013,-0.045259,0.30914,-0.31848
1.5592,0.74305,0.23412,0.066609,0.022153,-0.19739,0.24086
1.5,-0.24489,-0.077793,0.26959,0.07938,-0.23959,0.38879
-0.11092,0.21866,0.098554,-0.17965,-0.061383,0.15789,-0.19676
1.0789,-0.078038,-0.11096,0.084831,0.055532,-0.12842,-0.013421
-0.29118,-0.31548,-0.007539,0.072598,-0.0075257,-0.13537,0.7429
1.2005,-0.33334,0.073195,-0.010487,0.016549,-0.084671,0.1885
-0.64052,-0.48754,-0.20606,-0.18622,-0.016793,0.14064,-0.40699
-0.24283,-0.26642,0.0035166,0.15461,0.021585,0.13422,0.39182
0.62115,0.12511,0.14895,-0.03987,-0.015062,0.1952,-0.0068378
1.6987,0.56918,0.35405,-0.086562,-0.058761,0.080604,-0.070409
-1.5791,-0.068513,0.014089,-0.035735,0.021396,-0.095878,0.41352
2.3269,0.75995,0.22882,0.076355,-0.048975,0.11515,0.15509
-0.31788,0.13839,0.2823,-0.45952,-0.052769,0.32112,-0.41877
2.6519,0.19934,0.04469,0.069078,0.025317,-0.17052,0.506
-0.56993,-0.021919,0.096499,-0.05876,0.018274,-0.0053293,-0.14669
-0.93521,-0.55561,-0.30476,0.19727,0.014859,-0.097616,0.59411
1.9388,0.27355,0.13046,-0.039154,-0.032733,-0.13589,-0.12495
-0.15927,0.030327,0.11951,-0.17915,-0.042523,0.22602,-0.18612
0.83865,-0.046812,0.024676,-0.08425,-0.0046533,-0.014984,-0.10715
0.61937,-0.16167,-0.16353,-0.044659,0.011834,0.14026,-0.053238
-0.58577,0.047152,0.21738,-0.0016966,-0.048587,-0.042013,0.25129
0.61558,-0.20487,0.019054,0.071149,-0.00042814,0.071861,-0.071506
1.3073,0.44491,0.21914,0.0090193,-0.025269,0.27104,-0.088343
0.64309,-0.0059702,-0.1149,0.20931,0.051136,-0.16224,0.33948
-0.89106,-0.44736,-0.17515,0.086191,0.035541,-0.14069,0.53181
-0.33804,0.52229,0.26578,-0.26366,-0.056724,0.065106,0.0045534
0.34391,0.54228,0.19777,0.12948,0.026773,-0.13836,0.27476
-0.1441,-0.059499,-0.071369,0.032709,0.0012576,-0.066852,0.12109
-1.6772,0.088507,-0.059899,-0.051585,-0.066286,0.17466,-0.21227
0.79817,0.25513,0.071824,0.11094,-0.0022775,0.07439,0.17287
1.5889,0.21715,0.085739,0.020164,0.033206,-0.20329,-0.099433
-0.93061,-0.56715,-0.026172,0.13111,0.082713,-0.24317,0.56823
-0.59376,0.1238,-0.030773,0.17235,-0.0081549,0.025672,0.093975
-1.9981,-0.043728,-0.055096,0.11286,0.051858,-0.086247,-0.15293
-0.72365,0.082304,0.016619,-0.044926,-0.014713,0.08501,-0.071185
-0.913,-0.0092055,-0.093336,0.0071566,0.0041801,-0.19725,0.27898
-0.92304,-0.23575,0.0023343,-0.2159,0.0099253,-0.08346,-0.33774
1.5294,0.34945,0.3998,-0.33092,-0.0068831,0.19838,-0.41441
-1.7769,-0.3563,-0.22661,0.11684,0.026388,-0.096252,-0.3393
0.11853,0.46757,0.18443,-0.043205,-0.049374,0.21013,-0.10932
-0.31419,0.6334,0.39991,-0.076461,-0.00076688,-0.12224,0.071864
0.034015,0.65804,0.16015,-0.16142,-0.034899,0.27453,-0.43063
-0.21547,0.4649,0.35127,-0.24778,-0.043809,-0.049194,-0.065643
0.69969,0.44679,-0.041165,-0.017213,-0.091038,-0.12611,-0.21871
1.5584,0.21513,0.19839,0.021253,0.015202,0.032396,-0.11155
0.68846,0.13334,0.12416,-0.15729,-0.012122,0.086649,0.19343
-0.97815,-0.11013,0.010205,-0.073499,0.0097208,0.070555,-0.053904
0.71179,0.66173,0.31635,-0.14449,-0.080551,0.29959,0.1806
0.51308,0.65838,0.22375,-0.0060515,-0.04786,0.093323,0.09247
1.5419,0.46886,0.31288,-0.13997,-0.02685,-0.058199,-0.025437
-1.1871,-0.30907,-0.33642,0.13438,0.042465,-0.19247,0.20637
-0.66351,0.030858,0.20475,-0.18482,-0.0053048,0.21298,-0.13922
-0.67828,-0.03339,-0.029035,-0.012276,0.0022282,0.049017,0.18689
-1.2049,0.020779,-0.014936,0.022546,-0.02235,0.043212,-0.29756
-0.26602,-0.24462,-0.17963,-0.20896,-0.055583,-0.051246,-0.32271
-0.025067,-0.73251,-0.20279,0.10973,0.074775,-0.19898,0.2796
0.54083,0.0076081,-0.04798,0.02825,0.012999,0.20558,0.040364
1.3196,-0.06743,-0.13682,0.024026,-0.017004,0.05707,-0.0065038
-0.2247,-0.42391,-0.055056,-0.058591,0.021414,0.091465,-0.002563
-0.17487,-0.27175,-0.20549,-0.24597,-0.010567,0.13166,-0.25897
-0.36906,0.43735,0.21242,-0.26976,-0.035904,0.14747,-0.18795
-0.71444,0.56526,0.087353,0.055304,0.010783,-0.22246,-0.28594
1.7335,0.79867,0.33069,-0.047096,0.021266,0.12281,-0.28175
-0.18295,0.63485,0.17482,0.068423,-0.014126,-0.28188,0.40415
0.44708,-0.4557,-0.075794,-0.031887,0.037307,-0.059332,-0.04728
2.5286,0.19147,-0.012016,0.048201,-0.041747,-0.0094083,0.36401
-0.93264,-0.23514,-0.043649,0.063148,0.039309,-0.026831,0.0047105
0.75672,0.15397,-0.05907,0.14471,0.057445,-0.35687,0.3568
-1.8568,-0.3406,-0.08061,-0.16729,0.019148,-0.24108,-0.21527
0.433,0.54836,0.19802,0.10094,0.040246,0.039224,0.29596
-1.4402,-0.41897,-0.19767,-0.16387,-0.025656,0.0077571,-0.25004
-0.32635,-0.24007,-0.10196,-0.10837,-0.038189,0.043507,-0.76468
-1.0976,0.0067006,0.018278,-0.31423,-0.12273,0.47325,-0.37369
-0.12244,0.055192,0.12472,-0.15739,-0.018253,-0.0013314,-0.37449
2.3826,-0.084374,0.016591,0.085225,0.0062787,0.019917,0.26832
0.4364,-0.39162,-0.24067,-0.11243,-0.0020665,-0.15336,-0.42236
-1.4644,0.30303,0.14058,-0.19537,-0.031111,-0.081882,-0.0031322
-0.80478,-0.30418,-0.10859,0.12062,0.05123,-0.096841,0.25793
-0.12135,0.27242,0.057025,0.074676,0.019129,-0.271,-0.16287
1.6135,0.19998,0.11609,-0.10573,0.041388,-0.01219,0.025821
-0.34929,0.26313,0.0051439,0.11733,0.0054737,0.0073871,0.011395
0.55548,0.26228,0.059357,0.22237,-0.0065385,0.032721,0.70192
-1.193,-0.27362,0.020774,-0.18953,0.032751,0.14259,-0.31564
1.6012,0.61698,0.25644,-0.18675,-0.033456,0.059539,-0.21011
1.3467,0.1598,0.10811,0.078676,0.015409,0.021801,0.00067455
1.4177,-0.085042,0.12168,-0.088496,-0.028532,0.27601,-0.29968
1.5998,0.18996,0.067526,-0.14839,-0.023344,0.29224,-0.4586
-1.4058,-0.60023,0.015713,-0.039572,-0.019235,0.13815,-0.22921
-0.30975,-0.31505,-0.35335,0.28043,0.062214,-0.19568,0.20857
2.1119,0.48185,0.20801,0.1967,0.013985,-0.022371,0.43521
-0.54947,0.23491,0.19675,-0.091693,-0.037356,0.19181,-0.30668
1.2087,-0.012387,0.085017,0.30078,0.028907,-0.14342,0.20262
-0.68451,0.050337,0.07961,0.027842,-0.048493,0.078793,-0.060441
-0.95797,0.025216,0.038475,-0.1128,-0.021806,0.1547,-0.19789
-0.13924,-0.13975,0.050737,-0.2194,0.038818,-0.13708,-0.11057
0.58918,0.36886,0.13933,0.020399,-0.02767,-0.057948,-0.022079
0.95391,-0.067685,-0.26457,0.052582,-0.051326,-0.041891,0.18377
1.3229,0.11133,0.017584,0.25065,0.032892,-0.17181,0.61229
0.78639,0.48549,0.079542,0.14408,0.018269,-0.1185,0.092252
-0.8553,0.025529,-0.031944,-0.014747,0.0044091,0.028222,-0.082388
0.69401,0.22908,0.10761,0.13802,-0.025077,0.051589,-0.10521
1.7269,0.32381,0.031732,-0.033467,-0.024729,-0.1496,-0.090552
-0.64374,0.30113,0.027182,0.078895,0.012154,-0.36045,0.14321
1.5409,0.11585,0.13374,-0.12905,-0.019406,-0.079745,-0.049481
1.43,0.75492,0.34889,-0.0036308,-0.036273,-0.01405,0.11555
-1.2107,-0.35253,-0.017411,-0.24069,0.017715,0.078512,-0.64668
-0.55315,-0.37977,-0.15034,-0.073787,-0.039456,0.0083998,-0.16007
-1.1922,0.057248,-0.0019802,-0.16235,0.015017,0.02072,-0.44944
2.6342,0.37018,0.31637,0.022705,-0.015012,0.4204,-0.25179
-0.13842,-0.44531,-0.11005,-0.098823,0.057788,0.0033768,0.099572
-0.77186,0.58808,0.16716,-0.045606,-0.0073943,0.021225,-0.23397
-1.7843,0.01205,-0.034274,-0.035382,0.0074218,-0.19235,-0.16106
-0.12773,-0.27811,-0.13543,0.0080066,-0.011341,-0.13528,-0.1342
0.51806,0.026863,-0.068148,-0.087688,-0.027258,-0.12387,-0.11448
1.0911,0.33792,0.086608,0.052278,-0.042603,0.02903,0.1268
-0.46956,0.26198,0.073623,-0.095054,-0.03892,0.0079083,0.0058411
1.7203,0.32544,0.26546,-0.038854,-0.02213,0.099548,0.015281
-1.5613,0.5418,0.046547,0.045536,0.031715,-0.25152,-0.15414
-0.11754,0.18636,0.31271,-0.055029,0.008608,0.31344,-0.11009
1.492,-0.26321,-0.26602,0.42011,0.038565,-0.31966,0.57809
0.44954,-0.21957,-0.028683,-0.035807,0.029456,0.28151,0.13202
0.28498,0.19059,0.27119,-0.20531,-0.022728,0.11028,-0.089865
-0.15021,-0.13699,0.020824,-0.1591,0.035311,0.1077,-0.33005
1.2672,0.94825,0.34562,0.10163,-0.11359,0.22015,-0.35306
-1.6873,-0.25571,0.064151,0.023134,0.0079967,0.025519,0.16197
-0.36162,0.2884,-0.084851,0.030971,-0.06863,0.085683,-0.3567
0.67192,-0.32188,-0.238,0.25515,0.038135,-0.05513,0.25317
-2.71,-0.52149,-0.39191,0.10218,0.043229,-0.19308,-0.2424
1.5201,0.51442,0.36313,-0.05317,-0.011841,0.13667,0.16414
1.0475,-0.55313,-0.21319,-0.045465,0.0063614,-0.08626,-0.10065
1.5141,0.3846,0.095058,0.016025,-0.015488,0.052691,-0.039438
0.22266,0.48291,-0.14661,-0.21478,-0.074083,-0.1844,-0.37913
1.0254,0.46865,0.13936,0.25065,-0.0081686,-0.02216,0.49572
-0.41025,0.016155,-0.20488,-0.015372,-0.012716,-0.057279,-0.22645
0.84002,0.10361,0.11967,0.043695,0.05317,0.037431,-0.0050087
1.5664,0.13397,0.16271,0.18246,0.0067036,0.050609,-0.085811
0.71946,-0.12092,0.049363,-0.035968,-0.016539,0.15449,-0.086843
